Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970
BRB,14,Barbados,2735,"Meat, Other",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2736,"Offals, Edible",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2740,"Butter, Ghee",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,1,1,1,1,1,1
BRB,14,Barbados,2743,Cream,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,13.19,-59.54,0,0,1,0,1,1,1,1,1,1
BRB,14,Barbados,2781,"Fish, Body Oil",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2744,Eggs,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,1,1,1,1
BRB,14,Barbados,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,13.19,-59.54,20,20,24,24,25,25,25,23,30,28
BRB,14,Barbados,2761,Freshwater Fish,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2762,Demersal Fish,5142,Food,1000 tonnes,13.19,-59.54,1,1,0,0,0,0,0,0,0,0
BRB,14,Barbados,2763,Pelagic Fish,5521,Feed,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2763,Pelagic Fish,5142,Food,1000 tonnes,13.19,-59.54,4,4,3,1,1,3,3,1,1,2
BRB,14,Barbados,2764,"Marine Fish, Other",5142,Food,1000 tonnes,13.19,-59.54,1,1,3,3,4,4,4,4,4,3
BRB,14,Barbados,2765,Crustaceans,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2766,Cephalopods,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2767,"Molluscs, Other",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2775,Aquatic Plants,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2680,Infant food,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,13.19,-59.54,4,4,6,5,3,3,3,3,4,5
BRB,14,Barbados,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,13.19,-59.54,24,24,25,24,24,24,30,25,24,25
BRB,14,Barbados,2907,Starchy Roots,5521,Feed,1000 tonnes,13.19,-59.54,0,1,0,0,0,0,0,0,0,0
BRB,14,Barbados,2907,Starchy Roots,5142,Food,1000 tonnes,13.19,-59.54,26,29,26,24,21,20,21,24,21,24
BRB,14,Barbados,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,13.19,-59.54,12,12,12,12,12,13,12,12,12,12
BRB,14,Barbados,2911,Pulses,5142,Food,1000 tonnes,13.19,-59.54,2,2,2,2,2,2,2,2,2,2
BRB,14,Barbados,2912,Treenuts,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2913,Oilcrops,5521,Feed,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,1,0,1,0
BRB,14,Barbados,2913,Oilcrops,5142,Food,1000 tonnes,13.19,-59.54,2,2,2,2,2,2,2,2,2,2
BRB,14,Barbados,2914,Vegetable Oils,5142,Food,1000 tonnes,13.19,-59.54,1,1,1,1,1,1,1,1,1,1
BRB,14,Barbados,2918,Vegetables,5142,Food,1000 tonnes,13.19,-59.54,3,3,3,3,3,4,4,5,5,6
BRB,14,Barbados,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,13.19,-59.54,9,9,9,9,9,11,13,13,11,15
BRB,14,Barbados,2922,Stimulants,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,1,0,1,1,1,1
BRB,14,Barbados,2923,Spices,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2924,Alcoholic Beverages,5142,Food,1000 tonnes,13.19,-59.54,4,5,5,5,5,8,7,7,7,8
BRB,14,Barbados,2943,Meat,5142,Food,1000 tonnes,13.19,-59.54,9,9,10,11,12,11,12,13,14,16
BRB,14,Barbados,2945,Offals,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2946,Animal fats,5142,Food,1000 tonnes,13.19,-59.54,1,1,1,1,1,1,1,1,1,1
BRB,14,Barbados,2949,Eggs,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,1,1,1,1
BRB,14,Barbados,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,13.19,-59.54,20,20,24,24,25,25,25,23,30,28
BRB,14,Barbados,2960,"Fish, Seafood",5521,Feed,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2960,"Fish, Seafood",5142,Food,1000 tonnes,13.19,-59.54,6,6,5,5,5,7,7,5,5,5
BRB,14,Barbados,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BRB,14,Barbados,2928,Miscellaneous,5142,Food,1000 tonnes,13.19,-59.54,0,0,0,0,0,0,0,0,0,0
BLR,57,Belarus,2511,Wheat and products,5521,Feed,1000 tonnes,53.71,27.95,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BLR,57,Belarus,2511,Wheat and products,5142,Food,1000 tonnes,53.71,27.95,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BLR,57,Belarus,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,53.71,27.95,112,122,116,120,130,120,115,93,112,109
BLR,57,Belarus,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,53.71,27.95,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BLR,57,Belarus,2513,Barley and products,5521,Feed,1000 tonnes,53.71,27.95,820,785,601,899,833,900,926,923,938,1032
BLR,57,Belarus,2513,Barley and products,5142,Food,1000 tonnes,53.71,27.95,55,45,57,56,54,38,38,37,37,33
BLR,57,Belarus,2514,Maize and products,5521,Feed,1000 tonnes,53.71,27.95,7,6,6,6,7,8,7,10,10,9
BLR,57,Belarus,2514,Maize and products,5142,Food,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,1,0,2
BLR,57,Belarus,2515,Rye and products,5521,Feed,1000 tonnes,53.71,27.95,8,7,7,9,9,9,7,8,9,7
BLR,57,Belarus,2515,Rye and products,5142,Food,1000 tonnes,53.71,27.95,146,195,208,225,251,301,313,313,328,310
BLR,57,Belarus,2516,Oats,5521,Feed,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,0,0,0
BLR,57,Belarus,2516,Oats,5142,Food,1000 tonnes,53.71,27.95,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
BLR,57,Belarus,2517,Millet and products,5521,Feed,1000 tonnes,53.71,27.95,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
BLR,57,Belarus,2517,Millet and products,5142,Food,1000 tonnes,53.71,27.95,214,203,183,199,189,182,160,167,151,167
BLR,57,Belarus,2518,Sorghum and products,5521,Feed,1000 tonnes,53.71,27.95,3,3,3,3,3,3,4,4,5,4
BLR,57,Belarus,2520,"Cereals, Other",5521,Feed,1000 tonnes,53.71,27.95,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
BLR,57,Belarus,2520,"Cereals, Other",5142,Food,1000 tonnes,53.71,27.95,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
BLR,57,Belarus,2532,Cassava and products,5521,Feed,1000 tonnes,53.71,27.95,171,181,181,149,159,179,189,189,201,200
BLR,57,Belarus,2531,Potatoes and products,5521,Feed,1000 tonnes,53.71,27.95,0,0,1,1,0,0,0,2,0,0
BLR,57,Belarus,2531,Potatoes and products,5142,Food,1000 tonnes,53.71,27.95,80,78,80,84,87,86,83,82,76,77
BLR,57,Belarus,2533,Sweet potatoes,5142,Food,1000 tonnes,53.71,27.95,183,146,124,131,140,142,139,152,154,163
BLR,57,Belarus,2534,"Roots, Other",5521,Feed,1000 tonnes,53.71,27.95,95,68,95,83,89,160,157,172,186,125
BLR,57,Belarus,2534,"Roots, Other",5142,Food,1000 tonnes,53.71,27.95,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
BLR,57,Belarus,2537,Sugar beet,5521,Feed,1000 tonnes,53.71,27.95,8,1,0,8,96,98,80,88,75,66
BLR,57,Belarus,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,53.71,27.95,87,88,111,150,148,137,120,130,119,127
BLR,57,Belarus,2543,"Sweeteners, Other",5142,Food,1000 tonnes,53.71,27.95,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BLR,57,Belarus,2745,Honey,5142,Food,1000 tonnes,53.71,27.95,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BLR,57,Belarus,2546,Beans,5521,Feed,1000 tonnes,53.71,27.95,112,122,116,120,130,120,115,93,112,109
BLR,57,Belarus,2547,Peas,5521,Feed,1000 tonnes,53.71,27.95,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BLR,57,Belarus,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,53.71,27.95,820,785,601,899,833,900,926,923,938,1032
BLR,57,Belarus,2549,"Pulses, Other and products",5142,Food,1000 tonnes,53.71,27.95,55,45,57,56,54,38,38,37,37,33
BLR,57,Belarus,2551,Nuts and products,5142,Food,1000 tonnes,53.71,27.95,7,6,6,6,7,8,7,10,10,9
BLR,57,Belarus,2555,Soyabeans,5142,Food,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,1,0,2
BLR,57,Belarus,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,53.71,27.95,8,7,7,9,9,9,7,8,9,7
BLR,57,Belarus,2557,Sunflower seed,5521,Feed,1000 tonnes,53.71,27.95,146,195,208,225,251,301,313,313,328,310
BLR,57,Belarus,2558,Rape and Mustardseed,5521,Feed,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,0,0,0
BLR,57,Belarus,2558,Rape and Mustardseed,5142,Food,1000 tonnes,53.71,27.95,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
BLR,57,Belarus,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,53.71,27.95,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
BLR,57,Belarus,2561,Sesame seed,5521,Feed,1000 tonnes,53.71,27.95,214,203,183,199,189,182,160,167,151,167
BLR,57,Belarus,2563,Olives (including preserved),5142,Food,1000 tonnes,53.71,27.95,3,3,3,3,3,3,4,4,5,4
BLR,57,Belarus,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,53.71,27.95,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
BLR,57,Belarus,2571,Soyabean Oil,5142,Food,1000 tonnes,53.71,27.95,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
BLR,57,Belarus,2572,Groundnut Oil,5142,Food,1000 tonnes,53.71,27.95,171,181,181,149,159,179,189,189,201,200
BLR,57,Belarus,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,53.71,27.95,0,0,1,1,0,0,0,2,0,0
BLR,57,Belarus,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,53.71,27.95,80,78,80,84,87,86,83,82,76,77
BLR,57,Belarus,2578,Coconut Oil,5142,Food,1000 tonnes,53.71,27.95,183,146,124,131,140,142,139,152,154,163
BLR,57,Belarus,2579,Sesameseed Oil,5142,Food,1000 tonnes,53.71,27.95,95,68,95,83,89,160,157,172,186,125
BLR,57,Belarus,2580,Olive Oil,5142,Food,1000 tonnes,53.71,27.95,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
BLR,57,Belarus,2582,Maize Germ Oil,5142,Food,1000 tonnes,53.71,27.95,8,1,0,8,96,98,80,88,75,66
BLR,57,Belarus,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,53.71,27.95,87,88,111,150,148,137,120,130,119,127
BLR,57,Belarus,2601,Tomatoes and products,5142,Food,1000 tonnes,53.71,27.95,87,88,111,150,148,137,120,130,119,127
BLR,57,Belarus,2602,Onions,5142,Food,1000 tonnes,53.71,27.95,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BLR,57,Belarus,2605,"Vegetables, Other",5521,Feed,1000 tonnes,53.71,27.95,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BLR,57,Belarus,2605,"Vegetables, Other",5142,Food,1000 tonnes,53.71,27.95,112,122,116,120,130,120,115,93,112,109
BLR,57,Belarus,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,53.71,27.95,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BLR,57,Belarus,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,53.71,27.95,820,785,601,899,833,900,926,923,938,1032
BLR,57,Belarus,2613,Grapefruit and products,5142,Food,1000 tonnes,53.71,27.95,55,45,57,56,54,38,38,37,37,33
BLR,57,Belarus,2614,"Citrus, Other",5142,Food,1000 tonnes,53.71,27.95,7,6,6,6,7,8,7,10,10,9
BLR,57,Belarus,2615,Bananas,5142,Food,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,1,0,2
BLR,57,Belarus,2616,Plantains,5142,Food,1000 tonnes,53.71,27.95,8,7,7,9,9,9,7,8,9,7
BLR,57,Belarus,2617,Apples and products,5521,Feed,1000 tonnes,53.71,27.95,146,195,208,225,251,301,313,313,328,310
BLR,57,Belarus,2617,Apples and products,5142,Food,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,0,0,0
BLR,57,Belarus,2618,Pineapples and products,5142,Food,1000 tonnes,53.71,27.95,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
BLR,57,Belarus,2619,Dates,5142,Food,1000 tonnes,53.71,27.95,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
BLR,57,Belarus,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,53.71,27.95,214,203,183,199,189,182,160,167,151,167
BLR,57,Belarus,2625,"Fruits, Other",5142,Food,1000 tonnes,53.71,27.95,3,3,3,3,3,3,4,4,5,4
BLR,57,Belarus,2630,Coffee and products,5142,Food,1000 tonnes,53.71,27.95,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
BLR,57,Belarus,2633,Cocoa Beans and products,5142,Food,1000 tonnes,53.71,27.95,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
BLR,57,Belarus,2635,Tea (including mate),5142,Food,1000 tonnes,53.71,27.95,171,181,181,149,159,179,189,189,201,200
BLR,57,Belarus,2640,Pepper,5142,Food,1000 tonnes,53.71,27.95,0,0,1,1,0,0,0,2,0,0
BLR,57,Belarus,2641,Pimento,5142,Food,1000 tonnes,53.71,27.95,80,78,80,84,87,86,83,82,76,77
BLR,57,Belarus,2642,Cloves,5142,Food,1000 tonnes,53.71,27.95,183,146,124,131,140,142,139,152,154,163
BLR,57,Belarus,2645,"Spices, Other",5142,Food,1000 tonnes,53.71,27.95,95,68,95,83,89,160,157,172,186,125
BLR,57,Belarus,2655,Wine,5142,Food,1000 tonnes,53.71,27.95,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
BLR,57,Belarus,2656,Beer,5142,Food,1000 tonnes,53.71,27.95,8,1,0,8,96,98,80,88,75,66
BLR,57,Belarus,2657,"Beverages, Fermented",5142,Food,1000 tonnes,53.71,27.95,87,88,111,150,148,137,120,130,119,127
BLR,57,Belarus,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,53.71,27.95,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BLR,57,Belarus,2731,Bovine Meat,5142,Food,1000 tonnes,53.71,27.95,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BLR,57,Belarus,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,53.71,27.95,112,122,116,120,130,120,115,93,112,109
BLR,57,Belarus,2733,Pigmeat,5142,Food,1000 tonnes,53.71,27.95,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BLR,57,Belarus,2734,Poultry Meat,5142,Food,1000 tonnes,53.71,27.95,820,785,601,899,833,900,926,923,938,1032
BLR,57,Belarus,2735,"Meat, Other",5142,Food,1000 tonnes,53.71,27.95,55,45,57,56,54,38,38,37,37,33
BLR,57,Belarus,2736,"Offals, Edible",5142,Food,1000 tonnes,53.71,27.95,7,6,6,6,7,8,7,10,10,9
BLR,57,Belarus,2740,"Butter, Ghee",5142,Food,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,1,0,2
BLR,57,Belarus,2743,Cream,5142,Food,1000 tonnes,53.71,27.95,8,7,7,9,9,9,7,8,9,7
BLR,57,Belarus,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,53.71,27.95,146,195,208,225,251,301,313,313,328,310
BLR,57,Belarus,2781,"Fish, Body Oil",5142,Food,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,0,0,0
BLR,57,Belarus,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,53.71,27.95,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
BLR,57,Belarus,2744,Eggs,5142,Food,1000 tonnes,53.71,27.95,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
BLR,57,Belarus,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,53.71,27.95,214,203,183,199,189,182,160,167,151,167
BLR,57,Belarus,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,53.71,27.95,3,3,3,3,3,3,4,4,5,4
BLR,57,Belarus,2761,Freshwater Fish,5142,Food,1000 tonnes,53.71,27.95,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
BLR,57,Belarus,2762,Demersal Fish,5142,Food,1000 tonnes,53.71,27.95,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
BLR,57,Belarus,2763,Pelagic Fish,5521,Feed,1000 tonnes,53.71,27.95,171,181,181,149,159,179,189,189,201,200
BLR,57,Belarus,2763,Pelagic Fish,5142,Food,1000 tonnes,53.71,27.95,0,0,1,1,0,0,0,2,0,0
BLR,57,Belarus,2764,"Marine Fish, Other",5142,Food,1000 tonnes,53.71,27.95,80,78,80,84,87,86,83,82,76,77
BLR,57,Belarus,2765,Crustaceans,5142,Food,1000 tonnes,53.71,27.95,183,146,124,131,140,142,139,152,154,163
BLR,57,Belarus,2766,Cephalopods,5142,Food,1000 tonnes,53.71,27.95,95,68,95,83,89,160,157,172,186,125
BLR,57,Belarus,2767,"Molluscs, Other",5142,Food,1000 tonnes,53.71,27.95,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
BLR,57,Belarus,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,53.71,27.95,8,1,0,8,96,98,80,88,75,66
BLR,57,Belarus,2775,Aquatic Plants,5142,Food,1000 tonnes,53.71,27.95,87,88,111,150,148,137,120,130,119,127
BLR,57,Belarus,2680,Infant food,5142,Food,1000 tonnes,53.71,27.95,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BLR,57,Belarus,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,53.71,27.95,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BLR,57,Belarus,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,53.71,27.95,112,122,116,120,130,120,115,93,112,109
BLR,57,Belarus,2907,Starchy Roots,5521,Feed,1000 tonnes,53.71,27.95,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BLR,57,Belarus,2907,Starchy Roots,5142,Food,1000 tonnes,53.71,27.95,820,785,601,899,833,900,926,923,938,1032
BLR,57,Belarus,2908,Sugar Crops,5521,Feed,1000 tonnes,53.71,27.95,55,45,57,56,54,38,38,37,37,33
BLR,57,Belarus,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,53.71,27.95,7,6,6,6,7,8,7,10,10,9
BLR,57,Belarus,2911,Pulses,5521,Feed,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,1,0,2
BLR,57,Belarus,2911,Pulses,5142,Food,1000 tonnes,53.71,27.95,8,7,7,9,9,9,7,8,9,7
BLR,57,Belarus,2912,Treenuts,5142,Food,1000 tonnes,53.71,27.95,146,195,208,225,251,301,313,313,328,310
BLR,57,Belarus,2913,Oilcrops,5521,Feed,1000 tonnes,53.71,27.95,0,0,0,0,0,0,0,0,0,0
BLR,57,Belarus,2913,Oilcrops,5142,Food,1000 tonnes,53.71,27.95,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
BLR,57,Belarus,2914,Vegetable Oils,5142,Food,1000 tonnes,53.71,27.95,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
BLR,57,Belarus,2918,Vegetables,5521,Feed,1000 tonnes,53.71,27.95,214,203,183,199,189,182,160,167,151,167
BLR,57,Belarus,2918,Vegetables,5142,Food,1000 tonnes,53.71,27.95,3,3,3,3,3,3,4,4,5,4
BLR,57,Belarus,2919,Fruits - Excluding Wine,5521,Feed,1000 tonnes,53.71,27.95,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
BLR,57,Belarus,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,53.71,27.95,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
BLR,57,Belarus,2922,Stimulants,5142,Food,1000 tonnes,53.71,27.95,171,181,181,149,159,179,189,189,201,200
BLR,57,Belarus,2923,Spices,5142,Food,1000 tonnes,53.71,27.95,0,0,1,1,0,0,0,2,0,0
BLR,57,Belarus,2924,Alcoholic Beverages,5142,Food,1000 tonnes,53.71,27.95,80,78,80,84,87,86,83,82,76,77
BLR,57,Belarus,2943,Meat,5142,Food,1000 tonnes,53.71,27.95,183,146,124,131,140,142,139,152,154,163
BLR,57,Belarus,2945,Offals,5142,Food,1000 tonnes,53.71,27.95,95,68,95,83,89,160,157,172,186,125
BLR,57,Belarus,2946,Animal fats,5142,Food,1000 tonnes,53.71,27.95,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
BLR,57,Belarus,2949,Eggs,5142,Food,1000 tonnes,53.71,27.95,8,1,0,8,96,98,80,88,75,66
BLR,57,Belarus,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,53.71,27.95,87,88,111,150,148,137,120,130,119,127
BLR,57,Belarus,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,53.71,27.95,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BLR,57,Belarus,2960,"Fish, Seafood",5521,Feed,1000 tonnes,53.71,27.95,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BLR,57,Belarus,2960,"Fish, Seafood",5142,Food,1000 tonnes,53.71,27.95,112,122,116,120,130,120,115,93,112,109
BLR,57,Belarus,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,53.71,27.95,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BLR,57,Belarus,2928,Miscellaneous,5142,Food,1000 tonnes,53.71,27.95,820,785,601,899,833,900,926,923,938,1032
BEL,255,Belgium,2511,Wheat and products,5521,Feed,1000 tonnes,50.5,4.47,55,45,57,56,54,38,38,37,37,33
BEL,255,Belgium,2511,Wheat and products,5142,Food,1000 tonnes,50.5,4.47,7,6,6,6,7,8,7,10,10,9
BEL,255,Belgium,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,50.5,4.47,0,0,0,0,0,0,0,1,0,2
BEL,255,Belgium,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,50.5,4.47,8,7,7,9,9,9,7,8,9,7
BEL,255,Belgium,2513,Barley and products,5521,Feed,1000 tonnes,50.5,4.47,146,195,208,225,251,301,313,313,328,310
BEL,255,Belgium,2513,Barley and products,5142,Food,1000 tonnes,50.5,4.47,0,0,0,0,0,0,0,0,0,0
BEL,255,Belgium,2514,Maize and products,5521,Feed,1000 tonnes,50.5,4.47,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
BEL,255,Belgium,2514,Maize and products,5142,Food,1000 tonnes,50.5,4.47,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
BEL,255,Belgium,2515,Rye and products,5521,Feed,1000 tonnes,50.5,4.47,214,203,183,199,189,182,160,167,151,167
BEL,255,Belgium,2515,Rye and products,5142,Food,1000 tonnes,50.5,4.47,3,3,3,3,3,3,4,4,5,4
BEL,255,Belgium,2516,Oats,5521,Feed,1000 tonnes,50.5,4.47,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
BEL,255,Belgium,2516,Oats,5142,Food,1000 tonnes,50.5,4.47,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
BEL,255,Belgium,2517,Millet and products,5521,Feed,1000 tonnes,50.5,4.47,171,181,181,149,159,179,189,189,201,200
BEL,255,Belgium,2518,Sorghum and products,5521,Feed,1000 tonnes,50.5,4.47,0,0,1,1,0,0,0,2,0,0
BEL,255,Belgium,2520,"Cereals, Other",5521,Feed,1000 tonnes,50.5,4.47,80,78,80,84,87,86,83,82,76,77
BEL,255,Belgium,2520,"Cereals, Other",5142,Food,1000 tonnes,50.5,4.47,183,146,124,131,140,142,139,152,154,163
BEL,255,Belgium,2532,Cassava and products,5521,Feed,1000 tonnes,50.5,4.47,95,68,95,83,89,160,157,172,186,125
BEL,255,Belgium,2531,Potatoes and products,5521,Feed,1000 tonnes,50.5,4.47,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
BEL,255,Belgium,2531,Potatoes and products,5142,Food,1000 tonnes,50.5,4.47,8,1,0,8,96,98,80,88,75,66
BEL,255,Belgium,2533,Sweet potatoes,5521,Feed,1000 tonnes,50.5,4.47,87,88,111,150,148,137,120,130,119,127
BEL,255,Belgium,2535,Yams,5142,Food,1000 tonnes,50.5,4.47,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
BEL,255,Belgium,2534,"Roots, Other",5521,Feed,1000 tonnes,50.5,4.47,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
BEL,255,Belgium,2534,"Roots, Other",5142,Food,1000 tonnes,50.5,4.47,112,122,116,120,130,120,115,93,112,109
BEL,255,Belgium,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,50.5,4.47,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
BEL,255,Belgium,2543,"Sweeteners, Other",5142,Food,1000 tonnes,50.5,4.47,820,785,601,899,833,900,926,923,938,1032
BEL,255,Belgium,2745,Honey,5142,Food,1000 tonnes,50.5,4.47,55,45,57,56,54,38,38,37,37,33
BEL,255,Belgium,2546,Beans,5142,Food,1000 tonnes,50.5,4.47,7,6,6,6,7,8,7,10,10,9
BEL,255,Belgium,2547,Peas,5521,Feed,1000 tonnes,50.5,4.47,0,0,0,0,0,0,0,1,0,2
BEL,255,Belgium,2547,Peas,5142,Food,1000 tonnes,50.5,4.47,8,7,7,9,9,9,7,8,9,7
BEL,255,Belgium,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,50.5,4.47,146,195,208,225,251,301,313,313,328,310
